318,001932fb-1a76-fe6d-9084-e5942d1c9721,2024/07/17 18:40,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",6674426
535,03417a22-03ad-3113-feb4-41bddae1510c,2024/07/18 11:05,10.31.145.160,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/605.1.15 (khtml, like gecko) version/17.5 safari/605.1.15",10749194
418,5689b503-f083-9426-e120-6e558fec42ef,2024/07/18 02:21,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11727890
455,974d9652-71b3-e470-b32c-46e0e3e2f9e9,2024/07/18 07:50,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",10143343
491,9e638a01-0ce1-b235-da27-8136fe1772d3,2024/07/18 09:27,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5579276
494,f3cdfab1-4aab-36da-98f4-69bf4f6f9a53,2024/07/18 09:30,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/127.0.0.0 safari/537.36",113690
633,639516d6-9638-5c61-a74c-84f1df44be04,2024/07/18 13:54,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11751608
661,050176e1-0159-8c9c-5c52-dce8f6e80add,2024/07/18 14:46,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5590393
240,7b6644d2-705d-cbef-addd-3318dd10555f,2024/07/17 16:24,10.31.145.160,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10533235
360,d623a472-9efb-fa81-260c-c4942d0ee2d2,2024/07/17 21:33,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11690408
252,27f8c1ff-c4cc-4bdc-1307-18223589d927,2024/07/17 16:42,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11290679
315,881d6d35-d247-d229-bba1-12ad6bb25be2,2024/07/17 18:38,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",10109862
321,d7c55177-024b-a570-12bf-1e761987f0fa,2024/07/17 18:47,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",7686087
482,97efb677-7e98-356b-4560-8596ff0ecc5a,2024/07/18 09:06,10.31.145.160,"mozilla/5.0 (iphone; cpu iphone os 17_5_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/17.5 mobile/15e148 safari/604.1",5611185
508,3c45b0f7-f8e4-4d20-f098-d1ccc9238781,2024/07/18 10:17,10.31.145.160,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11291007
276,0ec7d56d-3c9d-2441-dfea-fc23bb485f79,2024/07/17 17:26,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11287005
561,7b431e00-7eb1-551f-7913-61a0829152f1,2024/07/18 11:57,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5397678
568,60449239-11fe-77ac-8aa2-5f8661f0ea02,2024/07/18 12:03,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10749463
374,0f559542-0643-0bf4-04c1-d2d26df7f630,2024/07/17 22:32,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",7167180
475,33a3cb19-ce5c-f135-4275-f905f6bab820,2024/07/18 08:42,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11010762
577,b02623ce-9be4-d24f-b79e-7aee82cfe61a,2024/07/18 12:13,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",6179723
292,ce24009d-8123-71ca-e9bc-54ada7fcdd9c,2024/07/17 17:55,10.31.145.120,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5609499
617,7fae3998-838a-8778-b698-adf2326e792f,2024/07/18 13:29,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11751721
635,6fd2abb1-4b20-a44e-1bb4-2c9199d1cb17,2024/07/18 14:00,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11719475
388,f5ae6c47-ccce-046b-c0a3-59cc95120eb3,2024/07/17 23:20,10.31.145.160,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",9374776
389,a2fd5d43-c858-f6f5-3102-7bf84262f2e5,2024/07/17 23:31,10.31.145.120,"mozilla/5.0 (iphone; cpu iphone os 17_5 like mac os x) applewebkit/605.1.15 (khtml, like gecko) crios/126.0.6478.153 mobile/15e148 safari/604.1",11258566
815,a8b24f82-493e-c18a-8156-8f39a1cf48ef,2024/07/18 20:34,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",9480322
849,66166eba-edec-a1c2-bc5b-c493297918c8,2024/07/18 22:10,10.31.145.102,mozilla/5.0 (windows nt 10.0; win64; x64; rv:128.0) gecko/20100101 firefox/128.0,6136434
792,dff19d98-5e9f-3214-13fe-b95e87e93e36,2024/07/18 19:07,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5579462
863,d49e06eb-2ba6-3239-7a54-f85d62815c98,2024/07/18 22:45,10.31.145.228,"mozilla/5.0 (linux; android 10; k) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 mobile safari/537.36",11752565
874,621f06d5-48bb-efca-cd97-03bd6ef93abf,2024/07/18 23:18,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11752588
929,8648f717-7aa3-67e1-10ce-1f67748d2e59,2024/07/19 09:05,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11622321
984,2a021d37-2014-f14d-6b94-9432e34ec228,2024/07/19 10:50,10.31.145.228,"mozilla/5.0 (iphone; cpu iphone os 17_5_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/17.5 mobile/15e148 safari/604.1",5415884
994,366054eb-01f4-c067-c5de-441ac8aa9bdb,2024/07/19 11:04,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11677552
806,55c1d8d5-e288-be37-bd7d-5c7b18f4dc87,2024/07/18 19:58,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/125.0.0.0 safari/537.36",11538723
873,eea5f29b-1f02-7f94-34c3-10d8a6a4a047,2024/07/18 23:12,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",8074358
918,3824c735-ea68-67ab-4ddd-3b57a3fdef4a,2024/07/19 07:41,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",6141213
954,5323d56a-e11f-a90b-0be3-e57cba89e674,2024/07/19 09:52,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",9675068
999,32aa2a4c-f806-9e65-b22d-54dfca2efbd7,2024/07/19 11:08,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11308262
805,2a19bf54-811c-286d-27fe-686f0cbdf195,2024/07/18 19:57,10.31.145.228,"mozilla/5.0 (iphone; cpu iphone os 17_2_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/17.2 mobile/15e148 safari/604.1",6654769
808,f521651f-fb14-02ef-7c43-bd72d5f5a7d6,2024/07/18 20:06,10.31.145.102,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/605.1.15 (khtml, like gecko) version/17.5 safari/605.1.15",11693298
923,c849ad2c-db0d-c1d2-7c3c-05b102a6a668,2024/07/19 08:33,10.31.145.228,"mozilla/5.0 (linux; android 10; k) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 mobile safari/537.36",10875713
978,74acfc53-ec21-690e-117d-21a2e5d96b06,2024/07/19 10:39,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11017368
930,cf44f193-d6fa-f0df-778f-3c3d034fb69a,2024/07/19 09:13,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/605.1.15 (khtml, like gecko) version/17.5 safari/605.1.15",11717808
969,9d901bfa-0781-38c6-6b97-f12b3f132ed7,2024/07/19 10:22,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11137576
765,4ac999f2-2bae-c3a2-537b-96940f252f74,2024/07/18 17:57,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",6147264
766,641ac7cb-6825-4e2d-933e-898000f4d141,2024/07/18 18:01,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",6201040
881,9a266078-3c2f-8686-888a-a37cbc83ac7b,2024/07/18 23:59,10.31.145.102,"mozilla/5.0 (iphone; cpu iphone os 17_5_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/17.5 mobile/15e148 safari/604.1",960396
939,4f3b84c9-b65a-f1af-e22e-3af91835b009,2024/07/19 09:29,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5590393
953,0a3d1faa-e63d-dff4-4918-38024a1bee64,2024/07/19 09:49,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",8564646
877,8c969ad6-5815-f08e-6e41-8b3bfb086dd4,2024/07/18 23:32,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10665355
891,fbd0400e-59da-65b5-7701-5ad248103af6,2024/07/19 00:50,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10316430
906,c823c7ac-3790-35e4-733a-e30152743704,2024/07/19 03:31,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5352899
937,f8c3efee-4366-0cc7-f273-2c76fe4e59b9,2024/07/19 09:25,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11559198
770,316cd464-fe5c-aa8f-0cb2-e576b5e548d1,2024/07/18 18:05,10.31.145.102,"mozilla/5.0 (iphone; cpu iphone os 17_5_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/17.5 mobile/15e148 safari/604.1",11744208
778,853a8832-8920-476f-f42b-31038c474514,2024/07/18 18:42,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11752114
782,42a6d04f-03e0-9b18-e2ba-ace4cf889d99,2024/07/18 18:45,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10704835
817,2b346f50-dd85-24d5-16e4-c70e90d1814b,2024/07/18 20:46,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/605.1.15 (khtml, like gecko) version/17.5 safari/605.1.15",5881918
1032,e4b51add-7c4c-f3de-07f2-9b5b2330c42d,2024/07/19 11:35,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11684077
1591,70a0da9f-2736-81d6-518b-65fcd98e3bdd,2024/07/19 19:25,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/605.1.15 (khtml, like gecko) version/16.6 safari/605.1.15",5492459
1132,6b9d1bb1-ed05-c330-5789-ddcb004050ad,2024/07/19 12:56,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",6729913
1199,3f9e917c-3457-4be9-0115-0f555b66f10a,2024/07/19 13:51,10.31.145.102,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",1698449
1112,566f0db5-7ce9-4c87-908a-4ff674eef3ac,2024/07/19 12:27,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",5449217
1174,aff5bcde-2208-944e-d8e4-b089a06cfd8a,2024/07/19 13:31,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",8570989
1241,922a5078-9974-1782-e08e-d246aed843e8,2024/07/19 14:34,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",10833850
1097,07fbd0c3-3797-2acd-a113-e39874958e01,2024/07/19 12:14,10.31.145.228,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/127.0.0.0 safari/537.36",5749929
1289,079fa147-6e61-66a6-3fbd-04c8f0c3a250,2024/07/19 15:18,10.31.145.102,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11161245
1077,35a87b9f-bbe9-a5c4-aab7-8059459088c3,2024/07/19 12:04,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",5718878
1370,67979eb3-db14-9372-89a6-9ec50ebaadfc,2024/07/19 16:41,10.31.145.228,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11354343
1409,8aa57a2a-c087-79ee-ad08-0e421879fb2f,2024/07/19 16:59,10.31.145.102,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36",11752878
1412,f3075a5d-c614-b351-f2fa-b5f95560487f,2024/07/19 17:01,10.31.145.102,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/126.0.0.0 safari/537.36 edg/126.0.0.0",11700328
